Time,leaps,gnssId,SatelliteID,C1X,L1X,D1X,C1Xstd,L1Xstd,D1Xstd,C1Xvalid,L1Xvalid,L1XLocktime,L1XHalfCycleValid,L1XHalfCycleSubtrated,C1Xsnr,C7X,L7X,D7X,C7Xstd,L7Xstd,D7Xstd,C7Xvalid,L7Xvalid,L7XLocktime,L7XHalfCycleValid,L7XHalfCycleSubtrated,C7Xsnr
2024-07-10 07:38:33.003,18,2,27,24855695.660265077,130617568.76043548,-1303.640869140625,3.0,1.0,5.0,1.0,1.0,25420.0,1.0,0.0,46.0,24855696.174155395,100083582.21648923,-999.033203125,3.0,2.0,6.0,1.0,1.0,26600.0,1.0,0.0,40.0
2024-07-10 07:38:33.003,18,2,30,,,,,,,,,,,,,26364310.174352147,106158151.92261091,-2908.435791015625,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,21.0
2024-07-10 07:38:34.003,18,2,15,24324685.13853611,127827088.8260984,-155.80322265625,4.0,1.0,6.0,1.0,1.0,26400.0,1.0,0.0,42.0,24324686.657698568,97945437.04017285,-119.19676971435547,4.0,3.0,7.0,1.0,1.0,27660.0,1.0,0.0,37.0
2024-07-10 07:38:34.003,18,2,13,27864178.89670109,146427441.86717123,1580.66650390625,5.0,4.0,8.0,1.0,1.0,23820.0,1.0,0.0,34.0,27864184.70449886,112197523.28774911,1210.587158203125,4.0,3.0,7.0,1.0,1.0,22400.0,1.0,0.0,35.0
2024-07-10 07:38:34.003,18,2,34,25053642.15019204,131657779.07284413,-2707.3330078125,4.0,2.0,7.0,1.0,1.0,27480.0,1.0,0.0,40.0,25053643.327609435,100880635.27953035,-2074.41162109375,3.0,2.0,6.0,1.0,1.0,27620.0,1.0,0.0,39.0
2024-07-10 07:38:34.003,18,2,21,27505456.12888166,144542188.32129893,1306.193603515625,6.0,4.0,8.0,1.0,1.0,27780.0,1.0,0.0,36.0,27505467.870870277,110753120.67307119,1000.2861328125,5.0,5.0,8.0,1.0,1.0,27520.0,1.0,0.0,30.0
2024-07-10 07:38:34.003,18,2,27,24855943.736329712,130618872.20684408,-1302.85400390625,3.0,1.0,5.0,1.0,1.0,26420.0,1.0,0.0,45.0,24855944.37376757,100084580.94012566,-998.503173828125,3.0,2.0,6.0,1.0,1.0,27600.0,1.0,0.0,40.0
2024-07-10 07:38:34.003,18,2,30,,,,,,,,,,,,,26365035.69402801,106161073.33243266,-2916.90283203125,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,18.0
2024-07-10 07:38:35.003,18,2,15,24324714.8948568,127827244.32906018,-154.7001953125,4.0,2.0,7.0,1.0,1.0,27400.0,1.0,0.0,43.0,24324716.369416505,97945556.1913618,-118.818359375,4.0,3.0,7.0,1.0,1.0,28660.0,1.0,0.0,37.0
2024-07-10 07:38:35.003,18,2,13,27863895.347973436,146425758.1647895,1580.16259765625,8.0,8.0,10.0,1.0,1.0,140.0,1.0,0.0,37.0,27863883.225323476,112196311.27875416,1213.2431640625,5.0,3.0,7.0,1.0,1.0,23400.0,1.0,0.0,36.0
2024-07-10 07:38:35.003,18,2,34,25054157.886351675,131660487.5990862,-2710.359130859375,5.0,3.0,7.0,1.0,1.0,28480.0,1.0,0.0,38.0,25054158.564413637,100882710.56562029,-2075.942138671875,3.0,2.0,7.0,1.0,1.0,28620.0,1.0,0.0,38.0
2024-07-10 07:38:35.003,18,2,21,27505209.00141086,144540879.62226167,1312.763916015625,6.0,4.0,8.0,1.0,1.0,28780.0,1.0,0.0,37.0,27505218.873434145,110752117.78512943,1006.548583984375,5.0,6.0,8.0,1.0,1.0,28520.0,1.0,0.0,31.0
2024-07-10 07:38:35.003,18,2,27,24856192.05069452,130620174.4527344,-1300.939208984375,3.0,1.0,6.0,1.0,1.0,27420.0,1.0,0.0,46.0,24856192.23707915,100085578.76462333,-997.0028686523438,3.0,2.0,6.0,1.0,1.0,28600.0,1.0,0.0,40.0
2024-07-10 07:38:35.003,18,2,30,,,,,,,,,,,,,26365744.412843633,106163926.64055508,-2922.640869140625,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,20.0
2024-07-10 07:38:36.003,18,2,30,26366478.066468485,138556776.4971481,-3810.900634765625,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,25.0,26366469.034880295,106166844.41644454,-2923.462158203125,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,23.0
2024-07-10 07:38:36.003,18,2,15,24324744.03762784,127827398.71719605,-153.54443359375,5.0,2.0,7.0,1.0,1.0,28400.0,1.0,0.0,40.0,24324746.10102769,97945674.5186514,-117.86279296875,4.0,3.0,7.0,1.0,1.0,29660.0,1.0,0.0,38.0
2024-07-10 07:38:36.003,18,2,13,27863596.812649783,146424173.58164832,1584.964111328125,9.0,14.0,10.0,1.0,1.0,1140.0,1.0,0.0,39.0,27863581.670065142,112195096.39052632,1216.440673828125,5.0,3.0,7.0,1.0,1.0,24400.0,1.0,0.0,35.0
2024-07-10 07:38:36.003,18,2,34,25054673.714578655,131663198.82184988,-2713.377685546875,5.0,5.0,8.0,1.0,1.0,29480.0,1.0,0.0,38.0,25054674.486871798,100884788.06807056,-2078.576171875,3.0,2.0,7.0,1.0,1.0,29620.0,1.0,0.0,39.0
2024-07-10 07:38:36.003,18,2,21,27504959.88698847,144539564.63524786,1319.316650390625,6.0,6.0,8.0,1.0,1.0,29780.0,1.0,0.0,35.0,27504968.72009559,110751110.25611511,1011.77783203125,6.0,10.0,9.0,1.0,1.0,29520.0,1.0,0.0,30.0
2024-07-10 07:38:36.003,18,2,27,24856438.845215164,130621474.38593103,-1298.976806640625,4.0,2.0,6.0,1.0,1.0,28420.0,1.0,0.0,45.0,24856439.713414703,100086574.81621586,-995.244873046875,3.0,2.0,6.0,1.0,1.0,29600.0,1.0,0.0,40.0
2024-07-10 07:38:37.003,18,2,30,26367191.422853976,138560525.81259283,-3814.799560546875,9.0,6.0,10.0,1.0,1.0,480.0,1.0,0.0,35.0,26367203.84156204,106169803.79125303,-2930.451171875,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,24.0
2024-07-10 07:38:37.003,18,2,15,24324773.305412233,127827552.0612215,-152.641357421875,5.0,3.0,7.0,1.0,1.0,29400.0,1.0,0.0,42.0,24324775.090585813,97945791.98392323,-116.69189453125,4.0,3.0,7.0,1.0,1.0,30660.0,1.0,0.0,37.0
2024-07-10 07:38:37.003,18,2,13,27863302.401370987,146422642.32832426,1589.4791259765625,9.0,7.0,11.0,1.0,1.0,60.0,1.0,0.0,38.0,27863279.43620274,112193878.69673727,1217.705322265625,5.0,5.0,8.0,1.0,1.0,25400.0,1.0,0.0,35.0
2024-07-10 07:38:37.003,18,2,34,25055189.961610865,131665912.90465826,-2715.2373046875,5.0,5.0,8.0,1.0,1.0,30480.0,1.0,0.0,38.0,25055190.72790113,100886867.72948195,-2080.6689453125,4.0,3.0,7.0,1.0,1.0,30620.0,1.0,0.0,38.0
2024-07-10 07:38:37.003,18,2,21,27504709.78711738,144538242.71263114,1325.753173828125,6.0,5.0,8.0,1.0,1.0,30780.0,1.0,0.0,37.0,27504717.045516856,110750097.45142703,1015.56689453125,6.0,11.0,9.0,1.0,1.0,30520.0,1.0,0.0,29.0
2024-07-10 07:38:37.003,18,2,27,24856685.620331164,130622772.01932102,-1296.860595703125,4.0,2.0,6.0,1.0,1.0,29420.0,1.0,0.0,45.0,24856686.68718398,100087569.12004109,-993.645751953125,3.0,2.0,7.0,1.0,1.0,30600.0,1.0,0.0,40.0
2024-07-10 07:38:38.003,18,2,30,26367918.08049344,138564342.9137009,-3819.54833984375,8.0,4.0,9.0,1.0,1.0,1480.0,1.0,0.0,43.0,26367922.269260008,106172695.76912665,-2926.260498046875,8.0,5.0,10.0,1.0,1.0,700.0,1.0,0.0,35.0
2024-07-10 07:38:38.003,18,2,15,24324802.6027224,127827704.71681666,-152.563720703125,5.0,2.0,7.0,1.0,1.0,30400.0,1.0,0.0,44.0,24324804.172350887,97945908.92952983,-116.9345703125,5.0,3.0,7.0,1.0,1.0,31660.0,1.0,0.0,37.0
2024-07-10 07:38:38.003,18,2,13,27862980.134379417,146420947.96365812,1594.869873046875,9.0,7.0,10.0,1.0,1.0,700.0,1.0,0.0,37.0,27862976.591303512,112192658.83727886,1221.29736328125,6.0,6.0,8.0,1.0,1.0,26400.0,1.0,0.0,35.0
2024-07-10 07:38:38.003,18,2,34,25055706.701158017,131668629.20371029,-2716.3837890625,5.0,5.0,8.0,1.0,1.0,31480.0,1.0,0.0,37.0,25055707.399671637,100888949.13024467,-2082.11328125,4.0,3.0,7.0,1.0,1.0,31620.0,1.0,0.0,40.0
2024-07-10 07:38:38.003,18,2,21,27504457.847085934,144536914.76964843,1330.068115234375,5.0,4.0,8.0,1.0,1.0,31780.0,1.0,0.0,34.0,27504464.482582435,110749079.98801064,1018.40673828125,6.0,9.0,9.0,1.0,1.0,31520.0,1.0,0.0,31.0
2024-07-10 07:38:38.003,18,2,27,24856932.116383284,130624067.94477586,-1295.516357421875,4.0,2.0,6.0,1.0,1.0,30420.0,1.0,0.0,46.0,24856933.190634992,100088562.09323435,-992.22119140625,3.0,2.0,7.0,1.0,1.0,31600.0,1.0,0.0,40.0
2024-07-10 07:38:39.003,18,2,30,26368647.569256227,138568164.007703,-3822.912109375,7.0,4.0,8.0,1.0,1.0,2480.0,1.0,0.0,39.0,26368646.97610473,106175623.65547583,-2929.356201171875,7.0,4.0,9.0,1.0,1.0,1700.0,1.0,0.0,38.0
2024-07-10 07:38:39.003,18,2,15,24324831.78332551,127827857.19068997,-152.6181640625,4.0,2.0,7.0,1.0,1.0,31400.0,1.0,0.0,43.0,24324833.18654872,97946025.72044258,-116.845947265625,4.0,3.0,7.0,1.0,1.0,32660.0,1.0,0.0,38.0
2024-07-10 07:38:39.003,18,2,13,27862678.859999787,146419354.29524133,1593.945068359375,8.0,7.0,9.0,1.0,1.0,1700.0,1.0,0.0,36.0,27862673.01907921,112191437.76731388,1220.678955078125,5.0,6.0,8.0,1.0,1.0,27400.0,1.0,0.0,35.0
2024-07-10 07:38:39.003,18,2,34,25056222.981973846,131671347.4767727,-2719.12646484375,6.0,9.0,9.0,1.0,1.0,32480.0,1.0,0.0,35.0,25056224.683665585,100891031.83870192,-2083.167724609375,4.0,3.0,7.0,1.0,1.0,32620.0,1.0,0.0,40.0
2024-07-10 07:38:39.003,18,2,21,27504204.248027384,144535582.03275278,1336.23681640625,6.0,8.0,9.0,1.0,1.0,32780.0,1.0,0.0,30.0,27504210.910048217,110748058.65202555,1023.810302734375,5.0,6.0,8.0,1.0,1.0,32520.0,1.0,0.0,32.0
2024-07-10 07:38:39.003,18,2,27,24857178.44212128,130625362.92156793,-1294.624267578125,3.0,2.0,6.0,1.0,1.0,31420.0,1.0,0.0,45.0,24857179.60655571,100089554.3469804,-991.444580078125,3.0,2.0,7.0,1.0,1.0,32600.0,1.0,0.0,40.0
2024-07-10 07:38:40.003,18,2,30,26369377.731876623,138571989.07375857,-3826.880126953125,7.0,4.0,8.0,1.0,1.0,3480.0,1.0,0.0,42.0,26369375.3334652,106178554.71477468,-2932.476318359375,6.0,3.0,8.0,1.0,1.0,2700.0,1.0,0.0,40.0
2024-07-10 07:38:40.003,18,2,15,24324860.69331064,127828009.36688201,-151.959228515625,4.0,2.0,7.0,1.0,1.0,32400.0,1.0,0.0,43.0,24324862.265870765,97946142.34909154,-116.80712127685547,4.0,3.0,7.0,1.0,1.0,33660.0,1.0,0.0,38.0
2024-07-10 07:38:40.003,18,2,13,27862364.81275878,146417759.47022316,1595.20068359375,8.0,7.0,9.0,1.0,1.0,2700.0,1.0,0.0,37.0,27862369.416142523,112190215.63629615,1222.9580078125,5.0,5.0,8.0,1.0,1.0,28400.0,1.0,0.0,31.0
2024-07-10 07:38:40.003,18,2,34,25056740.249285385,131674066.59439318,-2719.635986328125,6.0,7.0,9.0,1.0,1.0,33480.0,1.0,0.0,41.0,25056742.23534587,100893115.31862338,-2083.57763671875,4.0,3.0,7.0,1.0,1.0,33620.0,1.0,0.0,39.0
2024-07-10 07:38:40.003,18,2,21,27503950.19868342,144534244.18876192,1340.498779296875,6.0,9.0,9.0,1.0,1.0,33780.0,1.0,0.0,34.0,27503956.300063655,110747033.59000245,1026.480224609375,5.0,5.0,8.0,1.0,1.0,33520.0,1.0,0.0,33.0
2024-07-10 07:38:40.003,18,2,27,24857424.954925608,130626657.0574271,-1294.004638671875,4.0,2.0,6.0,1.0,1.0,32420.0,1.0,0.0,44.0,24857425.680452164,100090545.92814012,-991.29736328125,3.0,2.0,7.0,1.0,1.0,33600.0,1.0,0.0,38.0
2024-07-10 07:38:41.003,18,2,30,26370101.939435713,138575817.84549227,-3830.44482421875,7.0,3.0,8.0,1.0,1.0,4480.0,1.0,0.0,45.0,26370105.21988355,106181488.54257606,-2935.421875,5.0,3.0,7.0,1.0,1.0,3700.0,1.0,0.0,39.0
2024-07-10 07:38:41.003,18,2,15,24324889.233490758,127828161.76083949,-152.70703125,4.0,2.0,7.0,1.0,1.0,33400.0,1.0,0.0,43.0,24324891.009520423,97946259.12253836,-117.07470703125,3.0,2.0,7.0,1.0,1.0,34660.0,1.0,0.0,40.0
2024-07-10 07:38:41.003,18,2,13,27862062.249157064,146416164.6972251,1596.436279296875,8.0,10.0,9.0,1.0,1.0,3700.0,1.0,0.0,31.0,27862066.835579194,112188997.33499932,1221.74658203125,7.0,8.0,9.0,1.0,1.0,360.0,1.0,0.0,33.0
2024-07-10 07:38:41.003,18,2,34,25057257.9876132,131676785.9061933,-2719.907470703125,6.0,5.0,8.0,1.0,1.0,34480.0,1.0,0.0,37.0,25057259.684279278,100895199.0648569,-2083.68896484375,4.0,3.0,7.0,1.0,1.0,34620.0,1.0,0.0,38.0
2024-07-10 07:38:41.003,18,2,21,27503695.069310576,144532902.9020423,1340.62939453125,6.0,8.0,9.0,1.0,1.0,34780.0,1.0,0.0,33.0,27503700.595043026,110746004.83324037,1028.137451171875,6.0,7.0,9.0,1.0,1.0,440.0,1.0,0.0,32.0
2024-07-10 07:38:41.003,18,2,27,24857671.15711606,130627951.05493939,-1294.5146484375,4.0,2.0,6.0,1.0,1.0,33420.0,1.0,0.0,45.0,24857671.34042945,100091537.40145506,-991.6845703125,4.0,3.0,7.0,1.0,1.0,34600.0,1.0,0.0,35.0
2024-07-10 07:38:42.003,18,2,30,26370829.99511682,138579649.08603227,-3832.869873046875,7.0,3.0,7.0,1.0,1.0,5480.0,1.0,0.0,41.0,26370836.728055336,106184424.14291407,-2935.81689453125,6.0,4.0,8.0,1.0,1.0,4700.0,1.0,0.0,35.0
2024-07-10 07:38:42.003,18,2,15,24324918.770846117,127828315.43197805,-154.288330078125,4.0,2.0,6.0,1.0,1.0,34400.0,1.0,0.0,43.0,24324920.646691028,97946376.8553017,-118.272216796875,3.0,2.0,6.0,1.0,1.0,35660.0,1.0,0.0,41.0
2024-07-10 07:38:42.003,18,2,13,27861758.664578006,146414572.0615755,1592.36669921875,8.0,9.0,9.0,1.0,1.0,4700.0,1.0,0.0,34.0,27861763.196974266,112187776.87308995,1219.004150390625,6.0,5.0,8.0,1.0,1.0,1360.0,1.0,0.0,36.0
2024-07-10 07:38:42.003,18,2,34,25057776.029156003,131679501.24324252,-2713.919677734375,7.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,31.0,25057777.083235256,100897282.50097556,-2083.036865234375,4.0,3.0,7.0,1.0,1.0,35620.0,1.0,0.0,40.0
2024-07-10 07:38:42.003,18,2,21,27503440.26534939,144531561.17021975,1340.518798828125,6.0,6.0,8.0,1.0,1.0,35780.0,1.0,0.0,36.0,27503445.093491938,110744976.65936375,1027.849609375,6.0,6.0,8.0,1.0,1.0,1440.0,1.0,0.0,33.0
2024-07-10 07:38:42.003,18,2,27,24857917.447534814,130629246.61931314,-1296.26953125,5.0,2.0,7.0,1.0,1.0,34420.0,1.0,0.0,44.0,24857917.882270943,100092530.10016622,-993.14501953125,4.0,3.0,7.0,1.0,1.0,35600.0,1.0,0.0,38.0
2024-07-10 07:38:43.003,18,2,30,26371559.90715209,138583481.69869113,-3832.525146484375,6.0,3.0,7.0,1.0,1.0,6480.0,1.0,0.0,43.0,26371566.83839488,106187360.86258222,-2936.628662109375,6.0,4.0,8.0,1.0,1.0,5700.0,1.0,0.0,36.0
2024-07-10 07:38:43.003,18,2,15,24324948.215854924,127828470.03307025,-154.68115234375,4.0,2.0,6.0,1.0,1.0,35400.0,1.0,0.0,44.0,24324950.01736191,97946495.32857013,-118.853759765625,3.0,2.0,6.0,1.0,1.0,36660.0,1.0,0.0,41.0
2024-07-10 07:38:43.003,18,2,13,27861454.061045837,146412980.84042448,1590.37548828125,8.0,9.0,9.0,1.0,1.0,5700.0,1.0,0.0,34.0,27861459.199941862,112186557.50971428,1219.5576171875,6.0,5.0,8.0,1.0,1.0,2360.0,1.0,0.0,34.0
2024-07-10 07:38:43.003,18,2,34,25058293.20761103,131682219.22585823,-2707.505859375,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,25.0,25058294.193494838,100899365.83085953,-2083.131591796875,4.0,3.0,7.0,1.0,1.0,36620.0,1.0,0.0,39.0
2024-07-10 07:38:43.003,18,2,21,27503185.63456417,144530219.65368107,1341.198486328125,5.0,5.0,8.0,1.0,1.0,36780.0,1.0,0.0,36.0,27503189.004915528,110743948.71721745,1029.07373046875,6.0,6.0,8.0,1.0,1.0,2440.0,1.0,0.0,33.0
2024-07-10 07:38:43.003,18,2,27,24858163.911199328,130630543.38138653,-1296.937255859375,4.0,2.0,6.0,1.0,1.0,35420.0,1.0,0.0,44.0,24858164.616064828,100093523.7231793,-993.6293334960938,4.0,3.0,7.0,1.0,1.0,36600.0,1.0,0.0,37.0
2024-07-10 07:38:44.003,18,2,30,26372289.613344587,138587315.20183313,-3833.78857421875,6.0,4.0,8.0,1.0,1.0,7480.0,1.0,0.0,41.0,26372295.84741628,106190298.2994092,-2937.274169921875,5.0,4.0,8.0,1.0,1.0,6700.0,1.0,0.0,36.0
2024-07-10 07:38:44.003,18,2,15,24324977.62861573,127828625.22650503,-155.738037109375,4.0,2.0,6.0,1.0,1.0,36400.0,1.0,0.0,44.0,24324979.551785633,97946614.2399763,-119.23729705810547,3.0,2.0,6.0,1.0,1.0,37660.0,1.0,0.0,41.0
2024-07-10 07:38:44.003,18,2,13,27861151.881558314,146411390.24768144,1590.4844970703125,7.0,9.0,9.0,1.0,1.0,6700.0,1.0,0.0,35.0,27861157.340002727,112185338.83130907,1218.26513671875,6.0,4.0,8.0,1.0,1.0,3360.0,1.0,0.0,36.0
2024-07-10 07:38:44.003,18,2,34,25058811.332845077,131684942.05014306,-2718.97314453125,9.0,10.0,11.0,1.0,1.0,220.0,1.0,0.0,27.0,25058811.549662884,100901449.30013666,-2084.061279296875,4.0,3.0,7.0,1.0,1.0,37620.0,1.0,0.0,39.0
2024-07-10 07:38:44.003,18,2,21,27502930.786698237,144528878.57998082,1340.5849609375,5.0,5.0,8.0,1.0,1.0,37780.0,1.0,0.0,36.0,27502935.091543656,110742921.23022608,1026.731689453125,6.0,5.0,8.0,1.0,1.0,3440.0,1.0,0.0,33.0
2024-07-10 07:38:44.003,18,2,27,24858410.867937196,130631841.06316188,-1298.552734375,4.0,2.0,6.0,1.0,1.0,36420.0,1.0,0.0,44.0,24858411.56917305,100094518.04578106,-994.761962890625,4.0,3.0,7.0,1.0,1.0,37600.0,1.0,0.0,39.0
2024-07-10 07:38:45.003,18,2,30,26373018.981491473,138591148.42804813,-3832.3544921875,5.0,4.0,8.0,1.0,1.0,8480.0,1.0,0.0,40.0,26373025.513682682,106193235.35827135,-2935.41796875,5.0,4.0,8.0,1.0,1.0,7700.0,1.0,0.0,36.0
2024-07-10 07:38:45.003,18,2,15,24325007.495501004,127828781.3146256,-157.03271484375,4.0,2.0,6.0,1.0,1.0,37400.0,1.0,0.0,43.0,24325009.30782712,97946733.83129016,-120.09716796875,3.0,2.0,6.0,1.0,1.0,38660.0,1.0,0.0,42.0
2024-07-10 07:38:45.003,18,2,13,27860849.512631226,146409800.66166532,1589.012939453125,7.0,8.0,9.0,1.0,1.0,7700.0,1.0,0.0,34.0,27860855.131059233,112184120.81322074,1218.4794921875,6.0,5.0,8.0,1.0,1.0,4360.0,1.0,0.0,36.0
2024-07-10 07:38:45.003,18,2,34,25059329.577857412,131687665.4043988,-2718.989013671875,9.0,9.0,11.0,1.0,1.0,280.0,1.0,0.0,28.0,25059329.214769587,100903532.97927953,-2083.560546875,4.0,3.0,7.0,1.0,1.0,38620.0,1.0,0.0,41.0
2024-07-10 07:38:45.003,18,2,21,27502676.426740393,144527539.54148003,1337.60498046875,5.0,5.0,8.0,1.0,1.0,38780.0,1.0,0.0,36.0,27502680.95725203,110741895.16333887,1025.0166015625,6.0,5.0,8.0,1.0,1.0,4440.0,1.0,0.0,33.0
2024-07-10 07:38:45.003,18,2,27,24858658.082240276,130633139.9482192,-1299.774169921875,4.0,2.0,6.0,1.0,1.0,37420.0,1.0,0.0,43.0,24858658.765467506,100095513.30835956,-995.844970703125,4.0,3.0,7.0,1.0,1.0,38600.0,1.0,0.0,38.0
2024-07-10 07:38:46.003,18,2,30,26373747.794372424,138594980.77026483,-3831.658447265625,5.0,5.0,8.0,1.0,1.0,9480.0,1.0,0.0,39.0,26373754.45918529,106196171.8670088,-2935.4990234375,6.0,10.0,9.0,1.0,1.0,8700.0,1.0,0.0,34.0
2024-07-10 07:38:46.003,18,2,15,24325037.210290175,127828938.59354518,-157.4462890625,5.0,2.0,7.0,1.0,1.0,38400.0,1.0,0.0,44.0,24325039.247724105,97946854.35993977,-120.347900390625,3.0,2.0,7.0,1.0,1.0,39660.0,1.0,0.0,41.0
2024-07-10 07:38:46.003,18,2,13,27860547.936991036,146408167.5071732,1589.139404296875,7.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,30.0,27860552.773021083,112182904.34725708,1214.28125,6.0,7.0,8.0,1.0,1.0,5360.0,1.0,0.0,28.0
2024-07-10 07:38:46.003,18,2,34,25059851.008441903,131690405.82259925,-2718.73828125,9.0,7.0,11.0,1.0,1.0,100.0,1.0,0.0,33.0,25059846.885320757,100905616.80425806,-2083.337646484375,4.0,3.0,7.0,1.0,1.0,39620.0,1.0,0.0,40.0
2024-07-10 07:38:46.003,18,2,21,27502422.670699686,144526203.95089084,1333.81787109375,5.0,5.0,8.0,1.0,1.0,39780.0,1.0,0.0,36.0,27502426.409948647,110740871.84681155,1021.6162109375,6.0,6.0,8.0,1.0,1.0,5440.0,1.0,0.0,33.0
2024-07-10 07:38:46.003,18,2,9,28668995.17082951,150656586.25399935,-859.3619995117188,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,32.0,,,,,,,,,,,,
2024-07-10 07:38:46.003,18,2,27,24858905.460435804,130634440.70252961,-1301.445068359375,4.0,2.0,7.0,1.0,1.0,38420.0,1.0,0.0,44.0,24858906.415328022,100096510.00346608,-996.8742065429688,4.0,3.0,7.0,1.0,1.0,39600.0,1.0,0.0,40.0
2024-07-10 07:38:47.003,18,2,30,26374476.717468955,138598811.35653967,-3829.4443359375,5.0,5.0,8.0,1.0,1.0,10480.0,1.0,0.0,39.0,26374483.651992388,106199107.03373837,-2933.16357421875,5.0,6.0,8.0,1.0,1.0,9700.0,1.0,0.0,35.0
2024-07-10 07:38:47.003,18,2,15,24325067.23995108,127829096.78628767,-158.619384765625,4.0,2.0,7.0,1.0,1.0,39400.0,1.0,0.0,43.0,24325069.10546546,97946975.55523624,-121.43115234375,3.0,2.0,7.0,1.0,1.0,40660.0,1.0,0.0,41.0
2024-07-10 07:38:47.003,18,2,13,27860250.044463605,146406602.09943593,1584.05859375,9.0,9.0,11.0,1.0,1.0,100.0,1.0,0.0,26.0,27860252.923137628,112181693.39842536,1213.35888671875,8.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,27.0
2024-07-10 07:38:47.003,18,2,34,25060366.554673366,131693125.19112323,-2720.007080078125,8.0,8.0,10.0,1.0,1.0,1100.0,1.0,0.0,36.0,25060364.46394418,100907700.40984893,-2082.66845703125,4.0,3.0,7.0,1.0,1.0,40620.0,1.0,0.0,40.0
2024-07-10 07:38:47.003,18,2,21,27502169.3890955,144524872.08276117,1329.776611328125,5.0,4.0,8.0,1.0,1.0,40780.0,1.0,0.0,36.0,27502172.78911223,110739851.34829053,1018.732177734375,6.0,5.0,8.0,1.0,1.0,6440.0,1.0,0.0,33.0
2024-07-10 07:38:47.003,18,2,9,28669154.180563994,150657421.44693223,-844.3483276367188,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,28.0,28669164.63200431,115438845.69461112,-653.72021484375,10.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,31.0
2024-07-10 07:38:47.003,18,2,27,24859153.451482978,130635743.06402794,-1302.970458984375,5.0,2.0,7.0,1.0,1.0,39420.0,1.0,0.0,44.0,24859154.569011226,100097507.91039696,-998.203857421875,4.0,3.0,7.0,1.0,1.0,40600.0,1.0,0.0,39.0
2024-07-10 07:38:48.003,18,2,30,26375205.05116693,138602639.71273986,-3826.772216796875,5.0,5.0,8.0,1.0,1.0,11480.0,1.0,0.0,40.0,26375212.371619377,106202040.54216875,-2932.875732421875,5.0,5.0,8.0,1.0,1.0,10700.0,1.0,0.0,37.0
2024-07-10 07:38:48.003,18,2,15,24325097.419893257,127829256.11280401,-159.95751953125,4.0,2.0,7.0,1.0,1.0,40400.0,1.0,0.0,44.0,24325099.502069544,97947097.64377306,-122.62255859375,3.0,2.0,7.0,1.0,1.0,41660.0,1.0,0.0,41.0
2024-07-10 07:38:48.003,18,2,13,27859947.800340474,146405013.21296036,1584.539794921875,9.0,9.0,11.0,1.0,1.0,400.0,1.0,0.0,35.0,27859949.437396605,112180470.94330007,1213.070068359375,8.0,7.0,11.0,1.0,1.0,380.0,1.0,0.0,35.0
2024-07-10 07:38:48.003,18,2,34,25060887.397883523,131695844.08427365,-2720.04541015625,8.0,10.0,9.0,1.0,1.0,2100.0,1.0,0.0,33.0,25060881.755616225,100909783.75428313,-2083.512451171875,4.0,2.0,7.0,1.0,1.0,41620.0,1.0,0.0,39.0
2024-07-10 07:38:48.003,18,2,21,27501916.903570242,144523544.7896717,1324.7783203125,5.0,5.0,8.0,1.0,1.0,41780.0,1.0,0.0,37.0,27501920.12601356,110738834.33502701,1015.099365234375,6.0,6.0,8.0,1.0,1.0,7440.0,1.0,0.0,33.0
2024-07-10 07:38:48.003,18,2,9,28669306.45898169,150658222.01770243,-848.4169311523438,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,27.0,,,,,,,,,,,,
2024-07-10 07:38:48.003,18,2,27,24859401.77185066,130637047.43734373,-1305.516357421875,5.0,2.0,7.0,1.0,1.0,40420.0,1.0,0.0,45.0,24859402.933074255,100098507.42195667,-1000.5531616210938,4.0,3.0,7.0,1.0,1.0,41600.0,1.0,0.0,39.0
2024-07-10 07:38:49.003,18,2,30,26375932.955659352,138606465.79620317,-3824.718505859375,5.0,4.0,8.0,1.0,1.0,12480.0,1.0,0.0,41.0,26375940.262012023,106204972.14795096,-2930.44873046875,5.0,4.0,8.0,1.0,1.0,11700.0,1.0,0.0,37.0
2024-07-10 07:38:49.003,18,2,15,24325128.27432125,127829416.66067784,-161.21923828125,5.0,2.0,7.0,1.0,1.0,41400.0,1.0,0.0,44.0,24325129.98424949,97947220.65629044,-123.74730682373047,3.0,2.0,7.0,1.0,1.0,42660.0,1.0,0.0,41.0
